signal_date,vix_level,spy_return,spy_trend_3d,spy_trend_5d,spy_vol_5d,spy_vol_10d,trend_strength,shock_day,vix_mom_3d,vix_pctile_est
2025-07-07,17.790000915527344,-0.0074520170832973,0.0016542151291311,0.00188403433378138,0.005987824468867711,0.005538109746982649,0.2762626685376473,0,0.3200003306070964,0.6089743589743589
2025-07-08,16.809999465942383,-0.0005477162177452,-3.944911538922291e-05,0.0008182499722847004,0.005814991302924204,0.005364634347744297,-0.0067840252020898145,0,0.05666669209798177,0.44871794871794873
2025-07-09,15.9399995803833,0.0059966267672113,-0.0006677021779437,0.002082311187371921,0.006180186594744672,0.004760820834327873,-0.10803898673894619,0,-0.1466665267944336,0.24358974358974358
2025-07-10,15.779999732971191,0.0028203102183428,0.0027564069226029,0.0017397179278773004,0.006056595293658614,0.004694699126757818,0.45510757081841097,0,-0.6700003941853842,0.22435897435897437
2025-07-11,16.399999618530273,-0.0035154238705955,0.0017671710383195,-0.0005396440372167796,0.005259476222336552,0.004781656424974593,0.33599689468041344,0,-0.13666661580403647,0.3418803418803419
2025-07-14,17.200000762939453,0.0019082159291465,0.0004043674256312,0.0013324025652719804,0.003582481172685674,0.004660872556728037,0.11287325108133042,0,0.4200003941853841,0.5256410256410257
2025-07-15,17.3799991607666,-0.0042732651441966,-0.0019601576952152,0.0005872927799817002,0.004371767556739418,0.004851566239137684,-0.44836629260641875,0,0.5333331425984701,0.5576923076923077
2025-07-16,17.15999984741211,0.0033431911185151,0.000326047301155,5.660565024246025e-05,0.003652921556754842,0.004903659362496047,0.08925634003519381,0,0.2533334096272786,0.5021367521367521
2025-07-17,16.520000457763672,0.0061196899775175,0.0017298719839453,0.0007164816020774003,0.00448110173004575,0.005051600500070778,0.38603634280005755,0,-0.2266667683919271,0.3717948717948718
2025-07-18,16.40999984741211,-0.0007325109099923,0.0029101233953467,0.0012730641941980402,0.003967452750859568,0.004494760699168466,0.7334973453036728,0,-0.3233331044514974,0.34615384615384615
2025-07-21,16.649999618530273,0.0018962734313692,0.0024278174996314,0.0012706756946425802,0.003966978347037245,0.0035636105247726403,0.6120052007323444,0,-0.1700000762939453,0.4081196581196581
2025-07-22,16.5,0.0001431211632245,0.0004356278948671,0.0021539529561268003,0.0027195070516982793,0.003530318540339472,0.16018575599482265,0,-0.006666819254557292,0.36538461538461536
2025-07-23,15.369999885559082,0.0085075411221149,0.0035156452389029,0.0031868229568467604,0.003975002119531314,0.003959146400239203,0.8844363572198173,0,-0.3466666539510091,0.1581196581196581
2025-07-24,15.390000343322754,0.0003309554684374,0.0029938725845923,0.0020290760550307407,0.0037434926241481465,0.00395366636403748,0.7997516991920292,0,-0.41999975840250653,0.16666666666666666
2025-07-25,14.93000030517578,0.004224350050175,0.0043542822135758,0.0030204482470642005,0.0034761228164756942,0.0036351650158575528,1.2526225099737198,0,-0.5233332316080735,0.09829059829059829
2025-07-28,15.029999732971191,-0.000251003555304,0.0014347673211028,0.0025909928497295604,0.0037699531670953037,0.003714176293112341,0.3805786044876044,0,-0.11333338419596355,0.1111111111111111
2025-07-29,15.979999542236328,-0.002637648602082,0.0004452326309296,0.0020348388966682602,0.004377506912297456,0.003436222277826763,0.10170894592750486,0,0.19666639963785806,0.25
